Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1.856872102843266958e+01,-5.883241897771137374e+00,7.813435763667525569e-01,8.271070397471995683e-01,-1.715772540325974704e+00,4.054431829895834838e+00,5.013323976515660974e+00,5.701502329144320314e+00,6.567016500395221001e+00,7.472081047439337098e+00,8.257788032691584235e+00,9.072610506370363481e+00,9.972435963901491007e+00,1.067742889464274647e+01,1.166739562248325512e+01,1.245516516020765074e+01,1.324327915490864171e+01,1.415018857069943436e+01,1.486015397219430589e+01,1.572631739157647424e+01
7.181008419834373768e-01,6.373711620575898351e+00,-1.267025999561859209e+02,4.457076414997389602e-01,-9.617072476529974212e-01,2.191156333058278616e+00,2.734029374619494579e+00,3.168725052400983344e+00,3.626972577506039297e+00,4.036659652641705343e+00,4.466029441343182249e+00,4.916601729534733067e+00,5.323811327880922484e+00,5.785315118959201364e+00,6.243038262919908377e+00,6.754313896048763866e+00,7.150706089338823901e+00,7.675957500245338849e+00,7.928593481716004199e+00,8.456813969564459299e+00
5.253422972514531608e+00,-9.424631556596837711e+00,1.001547527633716186e+02,3.935460883979314817e-01,-8.182468747511225660e-01,2.005905297652074371e+00,2.406723124044280571e+00,2.798732120034390203e+00,3.166106925607643952e+00,3.560640127706396818e+00,3.974040837371183521e+00,4.328990930583934471e+00,4.820149615877449278e+00,5.066696490392833319e+00,5.513737723713418859e+00,5.803570912786882197e+00,6.377512958371750251e+00,6.666550531355144749e+00,6.998963798003607906e+00,7.474854907728684772e+00
2.065449256469989692e+01,-7.341316246274399715e-01,-1.025364784922889498e+02,9.143567028025757493e-01,-1.915418225191755752e+00,4.528511178526986924e+00,5.540973991717144109e+00,6.435775392241534831e+00,7.300810215745499931e+00,8.202884533985169924e+00,9.203400789930999082e+00,9.993891851887356736e+00,1.097356954941236395e+01,1.184971109686060942e+01,1.281744411508914716e+01,1.363565975207347236e+01,1.467337413866533069e+01,1.558170777925670336e+01,1.653962869262840485e+01,1.728795255871923331e+01
-4.509897105926956584e-01,3.187250174564076222e+00,1.192403904819822600e+02,4.143826094790133835e-03,4.011566525440005831e-02,9.391456670934202056e-02,-4.814647279232894123e-02,1.833337668211271893e-03,-1.247827402476116981e-02,-4.188659183308519884e-02,1.039270085889422157e-01,-2.880987575053421679e-02,5.368669043725118883e-02,1.121719767045404187e-01,2.028881869903684243e-02,1.361082627165196846e-01,1.565124843479597516e-01,1.330205053984212515e-01,4.822107362530368702e-02,6.183535274647163071e-02
8.057279893062574416e-01,5.399391115380765882e+00,-8.072270537919790456e+01,1.011898343761316044e+00,-2.109236907168310360e+00,5.014278250007906834e+00,6.030181061384519481e+00,7.153400825520407125e+00,8.033924076512954926e+00,9.101810826173380775e+00,1.021450677945824737e+01,1.120498052191171112e+01,1.223889745537400131e+01,1.305894178255180726e+01,1.408799534723205760e+01,1.514541392705037914e+01,1.613449181333416504e+01,1.722271879590960353e+01,1.813903578226781121e+01,1.928986595874580345e+01
1.327618555387884847e+01,-1.074180512836059442e+01,-3.037494530265333026e+01,5.061402741210578871e-01,-9.506462513546074522e-01,2.464229606057292354e+00,3.116110380373298128e+00,3.504455875621633520e+00,4.111170733528171972e+00,4.613517976288846079e+00,5.160818439968801741e+00,5.633453170596996351e+00,6.145958099242383454e+00,6.591233401723376240e+00,7.077737304091014536e+00,7.690034789162904616e+00,8.034401964738764335e+00,8.576622404386007759e+00,9.085639390628367451e+00,9.526165299449528945e+00
1.605208151192023536e-01,-4.659276744017486926e+00,9.677693259769635858e+01,5.879805535352899959e-01,-1.085074152537412573e+00,2.861708243733110280e+00,3.577242359680804284e+00,4.076319786864513794e+00,4.623989228081138769e+00,5.302702764035193361e+00,5.948666346294169571e+00,6.545223584354801005e+00,6.969087649242363014e+00,7.582044136097929155e+00,8.207901680667246680e+00,8.884959405694578649e+00,9.345384930088389552e+00,9.913274582980447391e+00,1.064843045922977183e+01,1.113250857803421212e+01
1.601271606764554889e+01,9.057978133707726087e+00,1.112980092253014419e+02,1.174834751252056719e+00,-2.345526691452418877e+00,5.912697240721587200e+00,7.026626381205415051e+00,8.244859355739876605e+00,9.391267906083793804e+00,1.048877553728215339e+01,1.170028350713159604e+01,1.291372877848839984e+01,1.411932844558372580e+01,1.517752982721891719e+01,1.645536739020677075e+01,1.769955775051876046e+01,1.880404660591105426e+01,1.998007805489314848e+01,2.116977629433355546e+01,2.239274213291510662e+01
-1.162884116072151031e+00,-1.943154883908825070e+00,-2.445338962484832024e+01,6.218816536966508268e-01,-1.174583181901489803e+00,3.020185875706171252e+00,3.745325197589747468e+00,4.264556551873130985e+00,5.015455051270591547e+00,5.521148409314539762e+00,6.133682435128234189e+00,6.937638773712900608e+00,7.509969071593573631e+00,8.028182399731651486e+00,8.761905620142529827e+00,9.260115069611357441e+00,1.001602282940755728e+01,1.051490344284773215e+01,1.114010117528160038e+01,1.190184262701541762e+01
1.971672552457622984e+01,-5.868600868861249431e+00,-3.098545972075723398e+01,5.639237171551568784e-01,-1.099536524590734254e+00,2.823749012402921199e+00,3.406304162441724515e+00,3.939726251338410368e+00,4.539414926160982411e+00,5.114296062188388170e+00,5.554034097890100163e+00,6.216709981559866982e+00,6.748289003272088138e+00,7.308675413007575727e+00,7.969133935997925633e+00,8.429735985730985703e+00,8.942876961822486592e+00,9.593389116489023039e+00,1.009193791820973729e+01,1.077586319938427195e+01
1.150362786276493310e+01,1.054487532278696271e+01,1.134324624017595937e+02,7.746567283288622319e-01,-1.590187775827639705e+00,3.774197006854889569e+00,4.717636099868398603e+00,5.368242591692904853e+00,6.198150552283121506e+00,6.944614600897971002e+00,7.779942599093575772e+00,8.564634455102215327e+00,9.214029030805130915e+00,1.010511752595087032e+01,1.080122569582376890e+01,1.169501851949027937e+01,1.247235609148193625e+01,1.322619079849565793e+01,1.397083662346399713e+01,1.467931179173609380e+01
1.389983343952643224e-01,-2.857163417661268578e+00,7.503561439488036910e+01,5.122594408994052273e-01,-9.652107184419017605e-01,2.570246364767553526e+00,3.092496128227858687e+00,3.611878152060262970e+00,4.094827389785475447e+00,4.695540342239151066e+00,5.202506219968450196e+00,5.635415977665799936e+00,6.116458972563163066e+00,6.702932739263069983e+00,7.248532295813054027e+00,7.757268703042424995e+00,8.132999692109587286e+00,8.792571324431849078e+00,9.272213751560752115e+00,9.640012553095745673e+00
6.705564822007465509e+00,-1.053202604041535118e+01,9.313600480373115431e+01,6.659740671130935930e-01,-1.239063029503181257e+00,3.295194470193370417e+00,4.033464915262136685e+00,4.655360007510073395e+00,5.281370646037204963e+00,5.924339394138986137e+00,6.746367968073102794e+00,7.300759214283687903e+00,7.982340835411897650e+00,8.741365580631292431e+00,9.278310071560134986e+00,1.001492997203118129e+01,1.062177218525581601e+01,1.136903289227258362e+01,1.189220816667007341e+01,1.266214389748906477e+01
5.849420475239188733e-01,5.043336892529977078e+00,-4.228858026714683405e+01,8.174746925106803896e-01,-1.557014987517525206e+00,4.111025314287791943e+00,4.975425138651004886e+00,5.782101654225770382e+00,6.473807150317821169e+00,7.300223690580201819e+00,8.178020681824532900e+00,8.945659188023320496e+00,9.787724537551060422e+00,1.072451545113171001e+01,1.138840111502936914e+01,1.226139622564639176e+01,1.299467651803196055e+01,1.393824613331625173e+01,1.465786032705452513e+01,1.550799573010229437e+01
1.678449507819897946e+01,7.674418857414146089e+00,9.084388220359114996e+01,2.689488573185018772e-01,-5.724646911699726726e-01,1.413116394064936054e+00,1.701740387534145027e+00,1.915428434285296078e+00,2.156815614176633034e+00,2.454420897801397050e+00,2.748283800864557591e+00,2.915778386787930554e+00,3.277312478475176594e+00,3.531585211722489959e+00,3.727379652756552808e+00,4.097570839582655999e+00,4.342088338813289816e+00,4.544845277952425100e+00,4.795349612250506155e+00,5.066671398106563196e+00
9.553381660876222981e+00,1.045797088100301231e+01,3.509032813523017325e+01,7.652676626004980553e-01,-1.532188454913167464e+00,3.893831770677571136e+00,4.660497700203327653e+00,5.413725256916760209e+00,6.036834628811800663e+00,6.884171877830180364e+00,7.627338608375284323e+00,8.476424607783163978e+00,9.229254502396697646e+00,9.910841517863874017e+00,1.065579175913654275e+01,1.141270588033909661e+01,1.222757799549327196e+01,1.309404449339918308e+01,1.383873771472544689e+01,1.445268665881002157e+01
1.939415921768288342e+01,-5.359942627187583852e+00,-3.981103641974150520e+01,4.345346965173663145e-01,-9.612784845865716132e-01,2.121882766347688687e+00,2.567099621920346575e+00,3.011790594982659108e+00,3.553583795284814162e+00,3.947362151459669732e+00,4.370441308308276263e+00,4.714466749821056624e+00,5.308253418382222755e+00,5.559823849307194088e+00,6.039862943133949003e+00,6.437791131019841906e+00,6.920448364839847599e+00,7.400725182214475950e+00,7.838371327185687854e+00,8.294289166095628829e+00
1.783342350198357806e+01,6.998814319515724414e+00,8.380390916027936044e+01,4.003237010583894362e-01,-7.606137067264758800e-01,1.962589522389142971e+00,2.322260649618463901e+00,2.804842586152338946e+00,3.146255623314406336e+00,3.623726304248283459e+00,4.079112479893897358e+00,4.427244454524571715e+00,4.780286380731718410e+00,5.120838294093666754e+00,5.646623307213172183e+00,6.085807128295646073e+00,6.483756822187604740e+00,6.902327372566171348e+00,7.118966345782664185e+00,7.606362769300107018e+00
1.279280286418182300e+01,1.024050363848318845e+01,1.123847041837536693e+02,5.589954863915499450e-01,-1.165935039386000627e+00,2.725630921527883999e+00,3.349432530761025983e+00,3.966119889337935689e+00,4.401841377632653263e+00,5.097648674288340231e+00,5.646224173867279816e+00,6.118321166202018269e+00,6.768633239536754331e+00,7.310211952497943422e+00,7.884943069262028814e+00,8.461081765781846897e+00,8.911574900242262842e+00,9.535607672619498487e+00,1.009665242157995202e+01,1.070747210450717724e+01
2.002686425115516755e+01,-4.784198073332802892e+00,-7.451739787941745874e+01,3.324668195592944131e-01,-6.834235956150664926e-01,1.759744662183077235e+00,2.061443016098132297e+00,2.342137426354555796e+00,2.747459947175317829e+00,2.936382964000602502e+00,3.300149486164912105e+00,3.589285397783305243e+00,4.041810144386348114e+00,4.409326826028719282e+00,4.595713257215175318e+00,5.034079973581811807e+00,5.323819479696097368e+00,5.674268180171502252e+00,5.998006043868390869e+00,6.353426212048782773e+00
2.050459421662069559e+01,2.704963350772642272e+00,-1.971570851127469126e+01,1.146887680781416119e+00,-2.323301418742773627e+00,5.657414810333486699e+00,6.890841778925952177e+00,8.062014791633137278e+00,9.154550104720405201e+00,1.025658339079729764e+01,1.149745168876429702e+01,1.252669941859044123e+01,1.382887225255602459e+01,1.494802262974731910e+01,1.614134348320813217e+01,1.723304694567148232e+01,1.836716770026662360e+01,1.956487886730306514e+01,2.059315080240254758e+01,2.188322770791427274e+01
5.275849867274569505e+00,-9.370403933929621232e+00,9.890217920371071614e+01,1.129612960868719540e+00,-2.340036816171839451e+00,5.558237601467681088e+00,6.853167588395906229e+00,7.912883776266975921e+00,8.973995732391987445e+00,1.011653722066135863e+01,1.137328149444239678e+01,1.243510193179659140e+01,1.359287700275980626e+01,1.462949889948772331e+01,1.575461399773322135e+01,1.685957165474022190e+01,1.801105989054383372e+01,1.913870375760323128e+01,2.031217428385264512e+01,2.137784229127599644e+01
7.253878137001565918e+00,1.026252077340672741e+01,1.494809092344954138e+01,7.145406815851436111e-01,-1.508054555892385462e+00,3.665274457253558715e+00,4.237768675315058964e+00,5.079550240451508714e+00,5.704194881158002772e+00,6.504041276230331903e+00,7.192617365878057001e+00,7.846167796568353836e+00,8.498400727486359330e+00,9.304206442249425280e+00,1.005263916498897458e+01,1.080710740109754653e+01,1.134434481487736868e+01,1.223063124427648241e+01,1.287068839016930788e+01,1.355003949267788776e+01
2.113917587650752949e+01,2.358115315903686948e+00,-3.641742120408675731e+01,4.724132682686821294e-01,-9.006906220626480497e-01,2.276668681912170200e+00,2.785211717986861402e+00,3.349006151052677627e+00,3.820305258124618408e+00,4.212821388879994799e+00,4.649322115470268635e+00,5.289605170221467922e+00,5.573460912602242523e+00,6.196177220607566483e+00,6.601404051752902902e+00,7.076845467611837748e+00,7.599558871147100270e+00,8.057223120087305901e+00,8.454670096742946228e+00,8.914029296347791842e+00
1.896473154396840499e+01,-4.864255628191370029e+00,-4.393388176856142024e+01,5.732927221854986488e-01,-1.147045166055474796e+00,2.819524384344983758e+00,3.358541929759033096e+00,4.062620807088036301e+00,4.531232984601570202e+00,5.143149320562519833e+00,5.735328085595544856e+00,6.318156341639868501e+00,6.845010004800404779e+00,7.410425785656156172e+00,8.096342104102083326e+00,8.516208313925712758e+00,9.149814730951145947e+00,9.742001311770060568e+00,1.031327697742845473e+01,1.098381269273863836e+01
2.095247816065002411e+01,-1.112909698719211304e+00,-1.140209944657855914e+02,6.045161990634575488e-01,-1.178270407810314779e+00,2.932676254559552387e+00,3.589894242595732088e+00,4.296082262682932473e+00,4.755966118088942096e+00,5.396859394501658969e+00,5.962434866787988952e+00,6.570971216275918181e+00,7.292967790881547785e+00,7.781304619322051863e+00,8.494442838207513446e+00,8.974471560373123324e+00,9.650684887549823898e+00,1.022947653709008620e+01,1.097539555055914562e+01,1.158488775886016775e+01
2.091514362480070588e+01,-1.453016925551244398e+00,-1.177498828619316953e+02,1.821064777318349703e-01,-3.451748692163071341e-01,9.951669095138918619e-01,9.928847187688714104e-01,1.198632179069088810e+00,1.450342306524908143e+00,1.655490510798982129e+00,1.882186896360922512e+00,2.096187150763210827e+00,2.146840260749617091e+00,2.323055824363851940e+00,2.553905490242772913e+00,2.823283149403316372e+00,2.987658114803140919e+00,3.001746981336931075e+00,3.201845363901267394e+00,3.486401602292532154e+00
-1.931562637617023626e-01,-4.252670700470704723e+00,1.192574600944326875e+02,3.232612193149657087e-01,-6.639498989100975912e-01,1.620160974705295187e+00,1.930417318805963900e+00,2.282822296567028619e+00,2.645251980940212633e+00,2.925694716489787961e+00,3.255724108670571049e+00,3.576043421893487562e+00,3.796507944673004342e+00,4.147003128769072511e+00,4.595882001335579226e+00,4.846346844001383936e+00,5.124908245912646265e+00,5.545468295467256503e+00,5.891782869173590065e+00,6.143901449578104135e+00
3.191303779693376086e+00,8.578489103051147424e+00,1.195457873830124953e+02,6.890496044777192353e-01,-1.452788177607966968e+00,3.529764754643754276e+00,4.162929099233878993e+00,4.762646054057854350e+00,5.583633709657194188e+00,6.247978403776319745e+00,6.943117058630150495e+00,7.644604159443717961e+00,8.306419270518356157e+00,8.988624292485354772e+00,9.646672705352152377e+00,1.039878540598618173e+01,1.106516824733569493e+01,1.179347349922478649e+01,1.247182398275826465e+01,1.299362417249243506e+01
4.367603529911344040e+00,-9.626907739013901733e+00,7.639197871668790185e+01,3.725990971390734652e-01,-8.021795758275984678e-01,1.893322642297135427e+00,2.234343060878995590e+00,2.684525749175197706e+00,2.999604653100842455e+00,3.366956495587861031e+00,3.659006243539797865e+00,4.166117708622777194e+00,4.566910562344935087e+00,4.747755228856484599e+00,5.263746937743437826e+00,5.519870813885169980e+00,6.054711662015044737e+00,6.413490898841830656e+00,6.749231638890787366e+00,6.991308216768653772e+00
1.654421119135733420e+01,-9.088362081053793062e+00,1.252370469295194511e+02,2.274851996230614348e-01,-5.125592673310389591e-01,1.153139265590032325e+00,1.387581758458078296e+00,1.598649861745610856e+00,1.774046902947106874e+00,2.043198623782698675e+00,2.225062658397765958e+00,2.422078108580626665e+00,2.666943730051634098e+00,3.032907293530610726e+00,3.247071651190924335e+00,3.336821946420305274e+00,3.653068624112049800e+00,3.922699697728188273e+00,4.050271358283305645e+00,4.312314582784264161e+00
1.495361599981628942e+01,-9.836519554230259033e+00,7.795147304861168891e+01,8.472884930276491922e-01,-1.638446019854415514e+00,4.217905543005001867e+00,5.114177926270131458e+00,5.845761228377556407e+00,6.770903941848539276e+00,7.634778886950176258e+00,8.568227495626658197e+00,9.339051688824472564e+00,1.016547686775158610e+01,1.105364111440351493e+01,1.188532336473622308e+01,1.270394362886099415e+01,1.346867224689937714e+01,1.450087931030473065e+01,1.526400723566126238e+01,1.617900351845898754e+01
6.541440614060142877e+00,-1.000176343632126041e+01,9.860128647972862836e+01,2.753269425463711895e-01,-4.810386645697696251e-01,1.329244722425745096e+00,1.694979859409884160e+00,1.998745638806424640e+00,2.170791648785776129e+00,2.489325714980489934e+00,2.767965811736536441e+00,3.059530198839875759e+00,3.317238762050270129e+00,3.667700747501234648e+00,3.915870218338477038e+00,4.032516003340470334e+00,4.389673171090734627e+00,4.667598455132298874e+00,4.893463439663109149e+00,5.328013785798363600e+00
2.042340737938992845e+01,-3.787397635148156194e+00,-1.053522627238511831e+02,1.997855448207537243e-01,-3.040439041372028917e-01,1.057784875155809212e+00,1.154035855447442138e+00,1.322933541374941679e+00,1.498582540608876856e+00,1.823313988459815738e+00,1.987249613427349404e+00,2.112525199107148310e+00,2.312707620724392399e+00,2.637868784560484681e+00,2.748543924265829830e+00,3.026664824942066456e+00,3.124397629518360642e+00,3.401217542725405885e+00,3.531582669109796679e+00,3.845480468699686405e+00
2.068207055494366386e+01,-5.167741457879175826e-01,-9.925624013404895152e+01,1.159737929990802607e+00,-2.296560239763500544e+00,5.744740004097431019e+00,6.875382554498517429e+00,8.111963872576302137e+00,9.221478078394230948e+00,1.051035837837776477e+01,1.151077169502609543e+01,1.281665670729760542e+01,1.395375540513487067e+01,1.505929346764170695e+01,1.622225204625016204e+01,1.735542084546739616e+01,1.862270038307377718e+01,1.970422557578075740e+01,2.096036692819238212e+01,2.199282929592530422e+01
3.980077365354033780e+00,9.475179883913316559e+00,3.729946575168532519e+01,4.181182251166854491e-01,-8.192226383164594727e-01,2.004486223365270270e+00,2.450461499676233057e+00,2.890320485068794909e+00,3.368047436366679026e+00,3.862719240954934907e+00,4.170230333083363661e+00,4.590038785146806966e+00,5.090216778783369200e+00,5.534621863521334006e+00,5.814917005333728461e+00,6.255699260784173710e+00,6.755980833609899427e+00,7.109857960418056955e+00,7.569050470597887603e+00,7.948855712017671493e+00
9.209484888628288957e+00,-1.091658320915314206e+01,-7.406726565505657334e+01,9.298118126205389133e-01,-1.851263881701167069e+00,4.662219580613482073e+00,5.513643583289445260e+00,6.574469307116642014e+00,7.412063358421050019e+00,8.318532170298928108e+00,9.298176072240407208e+00,1.028758154945783865e+01,1.111501166642697669e+01,1.200444621107136456e+01,1.293330240447098056e+01,1.389451415829755199e+01,1.493800743571478584e+01,1.572828561262562630e+01,1.676109899062359432e+01,1.760202204185525332e+01
1.713144447453427333e+01,7.633848996755747685e+00,9.219716098034233198e+01,3.552248262158765879e-01,-6.445671797385821300e-01,1.712996733622425438e+00,2.044336457117052142e+00,2.526052472557281270e+00,2.820295217258338205e+00,3.259530790516020904e+00,3.621914000205464834e+00,3.856469496525115837e+00,4.265149882594017505e+00,4.705240338914547849e+00,5.022495645134473108e+00,5.340734555465192379e+00,5.718209946395425014e+00,6.014011631877874464e+00,6.433608856236409324e+00,6.805619473631153049e+00
5.132924526351144046e+00,-1.024498056946080737e+01,1.234022598572354781e+02,7.337378566200769558e-01,-1.398986902056701398e+00,3.623256023834187101e+00,4.495809001092773372e+00,5.135085039726853040e+00,5.918149827143616371e+00,6.565412111038781973e+00,7.296212041218462119e+00,8.057110618321566164e+00,8.851476362619459692e+00,9.555487098862757378e+00,1.032856671427814632e+01,1.100696832167947115e+01,1.168131487952093117e+01,1.247908798070041669e+01,1.316950895134264066e+01,1.388435808161631613e+01
2.085304279866541322e+01,2.428022834173854290e-03,-9.196611204158760700e+01,7.314467126900241478e-01,-1.511276608915391950e+00,3.736139926640604347e+00,4.325397815206284413e+00,5.066282033107142979e+00,5.794026025121961965e+00,6.536399814850609502e+00,7.259873978062878486e+00,7.969577006719091194e+00,8.811967900954982724e+00,9.579757702672395681e+00,1.029061074712140389e+01,1.099359517349146209e+01,1.165567300172553189e+01,1.248400444826227940e+01,1.324966747712038817e+01,1.387393138857345143e+01
1.038704016148144760e+01,1.141339444838106942e+01,1.304152868219561299e+02,9.791149285135031244e-01,-2.029712579079122836e+00,4.937954343095847243e+00,5.776516748199144402e+00,6.819121852647162640e+00,7.860230358393286210e+00,8.891379906658126941e+00,9.798619085599892031e+00,1.069814704656118032e+01,1.169987831983235793e+01,1.269994384872514281e+01,1.370449579441122978e+01,1.467201729861380066e+01,1.559983773190721834e+01,1.670929754872909356e+01,1.760594394277171304e+01,1.862255686087376105e+01
5.471695959583582791e+00,-9.302105849941595395e+00,1.003614731234684569e+02,2.213447757433119056e-01,-3.537244812516088244e-01,1.027056071003358273e+00,1.390460947684361903e+00,1.480731902571943204e+00,1.774018970374857229e+00,1.927353944717590029e+00,2.267924516389833833e+00,2.505396890293505763e+00,2.728909638660747650e+00,2.816817358292737605e+00,3.004567466656345331e+00,3.385919348320798772e+00,3.453952207022978449e+00,3.769819666594013796e+00,3.885060150421668634e+00,4.212253591999411739e+00
1.815347774110249190e+01,-6.591202660265068403e+00,3.799796126821151177e+01,6.165929712443317667e-01,-1.197641781342683620e+00,3.163644863473082047e+00,3.695619820826913760e+00,4.220035224389069306e+00,4.890999990234793593e+00,5.561078802126291798e+00,6.146670455364472652e+00,6.754598321634420088e+00,7.344820914429022629e+00,8.065758083641615173e+00,8.722123059554187208e+00,9.302875824513520797e+00,9.938525444400362119e+00,1.042738314287911727e+01,1.118282916630636059e+01,1.181405665612042810e+01
-1.582816506090676256e-01,-4.526626028801017831e+00,1.130295971930438839e+02,7.867842679704527553e-01,-1.506761284370441656e+00,4.015221070858212116e+00,4.625888304551105890e+00,5.508426895684980451e+00,6.373750529046257718e+00,7.159800077983580202e+00,7.809841959588719185e+00,8.717709536227008726e+00,9.433371070279248372e+00,1.032338028847655131e+01,1.105280988503788464e+01,1.188568829905119628e+01,1.266925979354769716e+01,1.327660587272515791e+01,1.421620895760039183e+01,1.501577655155567825e+01
3.204957757757608938e+00,-7.806320436771581939e+00,-7.267967686940102112e+01,4.046273240059328757e-01,-7.508323388932396369e-01,2.110697842072978947e+00,2.490345201514041928e+00,2.806942912148061797e+00,3.244858998281331175e+00,3.634166248618045270e+00,3.958740816598951717e+00,4.482942896086076878e+00,4.800259312611080631e+00,5.271675467799311399e+00,5.620125741671361475e+00,6.078101023696810934e+00,6.532802129791810408e+00,6.940612354938580530e+00,7.340129459427999770e+00,7.760090361167223172e+00
1.962185522512465496e+01,5.000687305764090596e+00,4.355344815384808754e+01,6.438804729143410288e-01,-1.275675102968571784e+00,3.226000664823701403e+00,3.936088960066392861e+00,4.450320331869121127e+00,5.149172395685248205e+00,5.777690772704412225e+00,6.499310037557214592e+00,7.171505071790356567e+00,7.684063205738417501e+00,8.456416536839235221e+00,9.040843151182432536e+00,9.687534488807191480e+00,1.024619805567585473e+01,1.091239608864068167e+01,1.168900353942362891e+01,1.217081812211766945e+01
2.061419936070332426e+01,-3.549312674022230052e+00,-1.131272700282147241e+02,2.502977448977800057e-01,-5.983106731561299574e-01,1.226620457494863592e+00,1.541411428753014512e+00,1.803771084082420817e+00,1.943780372367292841e+00,2.310947927729821050e+00,2.478165353400639592e+00,2.741028075963903632e+00,2.983762689609996244e+00,3.203614820276926345e+00,3.406118987041852897e+00,3.663586749057242908e+00,4.020182182499529411e+00,4.314646994120258761e+00,4.553273262554882628e+00,4.686738188818102557e+00
-5.682490905010766369e-01,-2.301746458260451433e+00,2.196636082561450820e+01,5.143087477773466976e-01,-1.064294303147586884e+00,2.639692978001298318e+00,3.056894507728684207e+00,3.699023422159907870e+00,4.167677743957767689e+00,4.684983160825717086e+00,5.199347605262619076e+00,5.698064127141602597e+00,6.093278348035068959e+00,6.714889420452789359e+00,7.251536525065016114e+00,7.776514786927613443e+00,8.275838239024311704e+00,8.789964860349984477e+00,9.298978785773950761e+00,9.870258172116750828e+00
1.446982735624444771e+01,-9.605997135593282721e+00,5.685880449280958970e+01,6.962117301490806653e-01,-1.466662073718667303e+00,3.567831430746717825e+00,4.205825925508199781e+00,4.898890057872312020e+00,5.543515512962825298e+00,6.190523275845337459e+00,7.009344981341554259e+00,7.758016849257972858e+00,8.439240034163324466e+00,9.002720596081065452e+00,9.773382399319386238e+00,1.048414947171676381e+01,1.117515581747410103e+01,1.176395073404525249e+01,1.244959364523657541e+01,1.320051546194818926e+01
1.840968254471763288e+01,7.440211927772412359e+00,9.507424747824805422e+01,6.547894225648105415e-01,-1.304592906469312696e+00,3.335436437975071833e+00,3.928886426871030846e+00,4.588434523054646164e+00,5.243069825698621678e+00,5.799319258433224711e+00,6.634072464492251520e+00,7.206022299896702954e+00,7.921193736739589042e+00,8.473341989941738817e+00,9.233186216059449336e+00,9.762142271995429610e+00,1.047655910912548194e+01,1.108168974197254286e+01,1.170392352106078526e+01,1.248782214840801608e+01
1.930996196858576752e+01,4.820870579772796205e+00,4.037755061570062054e+01,2.962637117828910149e-01,-5.752001471325226545e-01,1.569859142041870159e+00,1.866779687018004008e+00,2.055581022097906274e+00,2.307992041805214445e+00,2.583891563931623558e+00,2.888456706866617374e+00,3.251638629630983601e+00,3.464649810534889962e+00,3.899856786916681362e+00,4.231443722947960673e+00,4.420585124485927331e+00,4.834496123359597775e+00,4.967502083124888834e+00,5.391556744546391222e+00,5.726366790904730664e+00
-5.730566149015388078e-01,-1.628598810887168735e+00,-4.129960410479962007e+01,3.202194256906855108e-01,-7.009536289532254383e-01,1.518316016492470499e+00,1.927467539421640952e+00,2.304066248720837429e+00,2.626513832147627792e+00,2.791740412387496484e+00,3.185115565974353746e+00,3.443365900952245706e+00,3.816591458244609214e+00,4.227617594260826728e+00,4.388791297252523371e+00,4.894428362443393965e+00,5.085866328062603969e+00,5.449489279806701170e+00,5.843937031256690950e+00,6.176069741457506090e+00
2.512621850534677570e+00,-7.539085186640726022e+00,-1.073882813591198016e+02,5.236668088564450096e-01,-1.043451465535143452e+00,2.521519572084678362e+00,3.217358624194289085e+00,3.653829030842754122e+00,4.229921369419770372e+00,4.756724514409327753e+00,5.158564079167940797e+00,5.766889089942870861e+00,6.349582046878683883e+00,6.894704855069998750e+00,7.386218362512357416e+00,7.835429029532228640e+00,8.385057431708446529e+00,8.898552188828514176e+00,9.393103576966513657e+00,9.892646744092555622e+00
6.297122379255243985e+00,-1.020346723380214549e+01,1.090529447069970104e+02,1.529548881296139140e-01,-2.521249587727836250e-01,8.003694584301334070e-01,9.071266154476795851e-01,1.135314846076098005e+00,1.157037906462517807e+00,1.327204785194314729e+00,1.618725834033449607e+00,1.597541773541131471e+00,1.813544364142105625e+00,2.059570489223314205e+00,2.064576539581187919e+00,2.331034510560946682e+00,2.526700024022364044e+00,2.580354544144938700e+00,2.791982795154868580e+00,2.820086898925425967e+00
1.368348573411788927e+01,1.007529381175068295e+01,1.142122972360126596e+02,1.162127002673823073e+00,-2.410130323969128519e+00,5.751544409974157723e+00,6.940689664641007894e+00,8.107464627799783941e+00,9.345384421622039639e+00,1.040603197344361419e+01,1.154267623346266092e+01,1.274336125163495126e+01,1.399036110193091353e+01,1.513587803344329075e+01,1.620628467011589180e+01,1.747287342884786909e+01,1.852253868163579398e+01,1.977114604304454204e+01,2.095160113562742410e+01,2.208716274235982269e+01
1.731045687789603349e+01,-8.667085649781187229e+00,1.218231250512162376e+02,1.681350528686240409e-01,-3.674332836228973997e-01,8.780749081968490799e-01,9.632568260650722358e-01,1.106458523943344874e+00,1.387144930548164234e+00,1.598375951249976668e+00,1.693518050741985359e+00,1.766672219857023052e+00,2.032690542649291388e+00,2.119648730885749011e+00,2.404383613171723333e+00,2.585146573096374301e+00,2.763013975501956931e+00,2.767797019045498796e+00,3.126204748649651144e+00,3.187845991726691253e+00
